airport,lat,lon
RZR,335.21233639,-84.79919889
M29,35.38303444,-87.96826778
FGU,835.04442083,-85.02006667
MRC,135.55433861,-87.17914000
1A3,535.01581611,-84.34683111
M04,235.58336389,-89.58722472
CSV,135.95129139,-85.08497722
2A0,735.48625000,-84.93108333
M02,136.12795667,-87.42983972
DYR,935.99797222,-89.40658333
0A9,136.37155794,-82.17272433
FYM,35.05969444,-86.56400000
EOD,136.56765264,-87.48145825
1A7,336.39681694,-85.64132528
XNX,836.37508056,-86.40841222
GCY,736.19573444,-82.81136639
0M3,835.54597417,-87.59732444
M53,935.80218333,-88.87493444
HZD,836.08929736,-88.46329878
JAU,636.33408889,-84.16296528
MKL,535.59987972,-88.91561194
2A1,136.34970361,-84.94665333
APT,735.06066667,-85.58530556
0A4,36.36371667,-82.30902611
DKX,135.96383333,-83.87366667
TYS,835.81109111,-83.99406722
3M7,236.52002778,-86.05805556
2M2,335.23430111,-87.25794361
M54,636.19041122,-86.31569042
LUG,335.50697417,-86.80388750
PVE,735.65636169,-88.19535228
M15,235.59483889,-87.87662917
8A3,136.41350333,-85.31045583
M93,336.31672167,-87.91669556
RNC,35.69869889,-85.84382056
MNV,435.54523139,-84.38040028
M01,835.20069250,-90.05397528
MEM,35.04241139,-89.97667917
2M8,835.27848039,-89.93299661
NQA,535.35663889,-89.87043000
MOR,436.17938250,-83.37545167
6A4,336.41784528,-81.82513389
MBT,835.87865389,-86.37746833
BNA,636.12447500,-86.67818056
JWN,336.18302183,-86.88649533
INC,836.03757806,-84.30686972
SCX,36.45569194,-84.58575000
PHT,336.33594444,-88.38444444
1M5,36.59286583,-86.47691111
GZS,735.15408333,-87.05705556
RKW,335.92233333,-84.68977778
RVN,936.45757917,-82.88503417
SNH,35.17024639,-88.21672611
SZY,435.20294444,-88.49836111
GKT,335.85775861,-83.52870306
UOS,35.20514583,-85.89814722
SYI,935.55940000,-86.44247194
0A3,35.98544444,-85.80911111
MQY,136.00897028,-86.52008972
FYE,735.20769444,-89.39444444
SRB,36.05673778,-85.53010611
M91,236.53669444,-86.92116667
3A2,836.40889722,-83.55718583
0M2,36.47533333,-89.34630556
TGC,635.93245472,-88.84894028
THA,435.38012528,-86.24677833
AYX,135.39246528,-86.08577667
UCY,136.37974056,-88.98570194
0M5,936.11661111,-87.73816667
BGF,835.17753361,-86.06616639
3R9,530.35749111,-97.99446778
DYS,32.41847647,-99.85654467
ABI,732.41133333,-99.68188889
67T,627.79970556,-97.85090278
T23,332.72138889,-99.26758333
ALI,127.74088889,-98.02694444
1E2,629.45150000,-103.39761111
E38,930.38422222,-103.68358333
6R5,729.41475000,-95.28891667
TDW,835.16988889,-101.82586111
1E4,335.14372222,-101.83922222
H81,535.08142539,-101.75579736
1E7,235.06388889,-101.87758333
AMA,135.21936111,-101.70591667
T00,929.76981478,-94.66348708
E11,732.33075297,-102.52968728
7R9,829.16505556,-95.40108333
LBX,529.10863889,-95.46208333
81D,829.26496717,-95.41257006
T39,933.58232611,-98.61866806
GKY,132.66387111,-97.09428056
T60,333.17034028,-100.19727500
F44,632.16384778,-95.82835306
DR,832.17319100,-95.84346500
ATA,233.10252778,-94.19502778
AUS,630.19452722,-97.66987611
HYI,929.89275000,-97.86300000
EDC,830.39749314,-97.56639350
E30,431.67447222,-99.97700000
BYY,728.97324667,-95.86345194
HPY,829.78608333,-94.95266667
54T,129.76189444,-94.84793889
BMT,430.07020439,-94.21509672
BPT,29.95083111,-94.02069889
BEA,128.36422222,-97.79194444
TX2,328.36244444,-97.66191667
NGT,728.61160825,-97.61257036
E41,431.19862472,-101.47524500
BPG,232.21261778,-101.52164639
07R,727.61016667,-97.75252778
T38,633.37625000,-97.24347222
F00,333.61309167,-96.17932500
BGD,735.70088889,-101.39366667
0F2,633.60166667,-97.77555556
BBD,131.17927778,-99.32391667
BLVD,131.43766000,-99.31560917
BKD,32.71875611,-98.89159639
11R,230.21967550,-96.37440278
XBP,533.17395972,-97.82842714
BFE,33.17313889,-102.19291667
BRO,125.90613889,-97.42600000
BWD,231.79361111,-98.95650000
CFD,330.71569444,-96.33136111
BMQ,530.73892722,-98.23861028
7F3,333.03622222,-96.24313889
RWV,930.51547428,-96.70408578
T35,630.87900278,-96.97221250
HHF,435.89511111,-100.40388889
CZT,728.52225000,-99.82363889
4F2,632.17608333,-94.29880556
CVB,229.34238889,-98.85122222
T80,833.37652083,-96.72893611
9S1,333.36827639,-96.75469444
F17,931.83159500,-94.15642333
CDS,934.43377778,-100.28800000
3T8,431.67855556,-97.36255556
3F2,132.41502778,-98.99683333
GZN,432.36583333,-99.02369444
E34,834.91150000,-100.86936111
LBR,133.59264028,-95.06414722
CPT,632.35375000,-97.43375000
6R3,230.35644444,-95.00802778
7F7,131.81713333,-97.56956944
COM,531.84113889,-99.40361111
CLL,130.58804189,-96.36254444
T32,333.57149778,-96.90722472
T88,432.46842833,-100.92112222
66R,429.64151111,-96.51595556
MKN,931.92030556,-98.59919444
2F7,133.29286111,-95.89641667
55T,335.21447222,-101.41102778
CRP,127.77218167,-97.50242194
NGW,27.70241958,-97.43881903
NGP,527.69270111,-97.29037878
NWL,227.63584403,-97.31348858
CRS,732.02805556,-96.40058333
COT,828.45572222,-99.21722222
ROAD,828.14019889,-98.93599694
E13,631.41157361,-102.36047361
DKR,531.30697222,-95.40383333
8F3,333.62383333,-101.24086111
20R,828.69755556,-99.81766667
T71,129.08358806,-97.26693417
8F5,833.14805917,-94.70014889
DHT,136.02247222,-102.54738889
F69,333.02345472,-96.83694611
1F7,732.81293339,-96.35203256
RBD,232.68130556,-96.86877778
ADS,32.96855417,-96.83645306
TKI,133.17706528,-96.58876667
DFW,232.89723306,-97.03769472
DAL,332.84594472,-96.85087667
LUD,533.25425000,-97.58050000
09T,333.28132069,-97.49669333
76T,33.26916667,-97.45186111
58T,533.16602778,-97.47988889
35X,33.25185556,-97.55355556
2E5,431.94762222,-105.19178333
DLF,829.35939861,-100.77792250
DRT,729.37420694,-100.92715694
DTO,433.20196056,-97.19909750
E57,632.97465950,-102.84509622
23R,329.13838889,-98.94188889
24R,428.68550000,-99.18908333
T55,534.56673556,-102.32269472
X65,633.53628964,-96.68041711
6R6,130.04647222,-102.21316667
9F0,232.06819917,-98.32532083
DUX,535.85743067,-102.01330925
ELA,29.60002778,-96.32194444
5T9,628.85709278,-100.51346778
ETN,832.41488889,-98.80969444
EBG,726.44166667,-98.12222222
26R,329.00099917,-96.58196194
27R,330.86222222,-100.61086111
ELP,331.80733333,-106.37636111
F41,932.32969806,-96.66389917
E35,931.51719722,-106.14706111
BKS,927.20605556,-98.12102778
41F,434.00152778,-101.33025000
BIF,831.84952917,-106.38005278
GRK,131.06725000,-97.82891667
FST,130.91525000,-102.91277778
FTW,32.81977028,-97.36245000
50F,132.58183333,-97.59077778
4T2,32.97763172,-97.49229367
T67,232.93123667,-97.41168583
9F9,32.62702778,-97.35400694
NFW,32.76918611,-97.44153472
FWS,32.56513361,-97.30843944
AFW,32.99030667,-97.31942944
T25,532.08175000,-95.45250278
T82,430.24324306,-98.90918667
T19,527.88869444,-98.59995833
X09,29.69008333,-95.84047361
GLE,533.65219444,-97.19727778
GLS,29.26533333,-94.86041667
GOP,131.42093889,-97.79646389
GTU,430.67880556,-97.67938889
8T6,228.36280556,-98.11647222
GYB,130.16927778,-96.98002778
JXI,232.69803194,-94.94886833
07F,632.52883333,-94.97175000
20T,832.47069472,-97.56030056
T37,631.42906667,-98.60835556
T20,529.52912361,-97.46430278
3T0,233.83934608,-96.81006897
F35,132.92332458,-98.43687278
RPH,33.11072583,-98.55477694
GDJ,332.44307222,-97.82137278
GPM,132.69877778,-97.04691667
2G5,430.58935472,-98.37030361
GVT,833.06783333,-96.06533333
33R,631.08433333,-95.16411111
E19,436.23372611,-101.43218944
34R,129.38995833,-96.95605972
MNZ,931.66592083,-98.14864306
HRL,526.22655944,-97.65531194
15F,333.19148686,-99.71787264
LHB,130.87208333,-96.62219444
INC,30.12160611,-96.08662500
RFI,132.14172278,-94.85172833
HRX,34.86069889,-102.32588325
1X1,136.10590278,-100.02570667
INJ,132.08363889,-97.09725000
HDO,29.35913056,-99.17749167
DZB,630.52705139,-98.35875694
LVJ,129.52127778,-95.24213889
T51,730.04277528,-95.66722306
EFD,29.60733333,-95.15875000
AXH,129.50613889,-95.47691667
SGR,29.62224861,-95.65653417
2H5,729.49916667,-95.89838889
IWS,29.81819444,-95.67261111
HOU,529.64579983,-95.27723158
IAH,129.98443528,-95.34144250
TME,29.80502778,-95.89788889
CXO,130.35339553,-95.41508194
DWH,630.06177911,-95.55278842
T47,33.53505400,-96.64953000
DR,830.79831667,-95.54216389
UTS,630.74688889,-95.58716667
TFP,227.91303167,-97.21148722
2F0,130.90622222,-101.88980556
21F,733.22786111,-98.14644444
JSO,931.86933036,-95.21740547
JAS,330.88569444,-94.03494444
22F,333.22911111,-100.56911111
24F,732.74430611,-94.30466139
6F7,632.82700000,-94.35452778
JCT,30.51111111,-99.76288889
ROAD,33.13361111,-97.29702778
XA0,533.14816667,-97.28002778
2R9,28.82498569,-97.86556833
ERV,929.97666667,-99.08547222
ILE,831.08583333,-97.68650000
NQI,127.50451444,-97.80829000
IKG,527.55086111,-98.03091667
T12,330.64656500,-93.91490333
F75,333.43815056,-99.81286889
45R,30.33633333,-94.25755556
29F,234.39283333,-101.75991667
E58,233.30645556,-97.34712778
RYW,830.49858333,-97.96947222
3T5,629.90797222,-96.95000000
T89,429.27712528,-103.68579472
30F,33.13138889,-97.01419444
LUV,732.75630556,-101.92022222
LZZ,431.10619444,-98.19591667
LNC,132.57760417,-96.71750278
T41,29.66925000,-95.06419444
LRD,27.54419444,-99.46158333
TX0,328.74007167,-96.46818944
49R,429.74550111,-99.76089250
LLN,833.55252778,-102.37252778
T78,830.07780556,-94.69855556
7T0,433.59361111,-97.21888889
LIU,33.92394419,-102.38667378
00R,130.68586111,-95.01791667
AQO,530.78422222,-98.65988889
50R,229.85033333,-97.67241667
GGG,432.38400000,-94.71150000
T26,129.10827778,-96.39877778
F82,733.48377750,-101.81304472
LBB,633.66366667,-101.82055556
LFK,131.23402778,-94.75000000
MFE,26.17583333,-98.23861111
E48,131.12514833,-102.22541500
T31,933.20845000,-96.74194111
2E7,135.24686111,-100.54680556
51R,730.91283750,-95.95199361
3T2,29.47908333,-95.32655556
MRF,630.37111111,-104.01752778
T15,131.34066667,-96.85202778
ASL,432.52049472,-94.30777250
T92,630.73219303,-99.18400597
F21,134.73958944,-100.52970083
T50,930.93247222,-99.80922778
HQZ,32.74696278,-96.53041722
LXY,731.64117833,-96.51445944
3E0,135.71393222,-100.60319222
MDD,32.03657044,-102.10152756
7T7,531.85508333,-102.07394444
MAF,31.94252778,-102.20191667
T56,332.51281222,-96.92677681
JWY,32.45829306,-96.91252639
3F9,932.67667497,-95.51095811
JDD,32.74219444,-95.49647222
MWL,932.78160556,-98.06017500
E01,331.58247222,-102.90902778
BLVD,732.02515056,-97.62641111
F85,833.73133356,-102.73508133
OSA,33.09688889,-94.96175000
6X0,32.09750000,-95.29486111
F53,333.21533333,-95.23722222
2T1,834.18513639,-102.64109806
RD,531.47190097,-98.70168425
37F,133.46872222,-99.58622222
OCH,731.57776944,-94.71012972
60R,30.36713889,-96.11294444
BAZ,29.70575000,-98.04322222
61R,130.88405556,-93.74247222
ODO,131.92141517,-102.38713286
ONY,633.35088889,-98.81916667
ORG,130.06845161,-93.80402022
NOG,27.89681817,-98.04355692
OZA,30.73519444,-101.20219444
BLVD,934.27893889,-100.09285278
3F6,334.02763306,-100.28200250
PSX,928.72750000,-96.25094444
PSN,531.77969444,-95.70630556
T13,732.47738333,-96.68541667
28X,235.45412731,-100.99381481
PPA,735.61300000,-100.99625000
T45,735.36169444,-101.36508333
PRX,833.63661111,-95.45075000
T79,329.55568333,-95.32709167
T30,628.82225000,-99.10902778
PEQ,631.38238889,-103.51072222
PYX,636.41291778,-100.75157639
T24,31.23352194,-93.98185556
F98,733.21719444,-102.83008333
PVW,134.16814722,-101.71733611
PEZ,528.95419444,-98.51997222
74T,433.18301111,-97.25461250
RAS,827.81183333,-97.08875000
PIL,26.16619444,-97.34588889
9R5,27.88639103,-97.34956689
PKV,828.65330556,-96.68272222
T05,526.56015556,-97.43925000
5F1,133.20330556,-101.33822222
3T9,429.47108333,-103.93641667
PRS,329.63421250,-104.36149444
F01,634.27711083,-99.75968167
T14,832.95249583,-96.09589306
F23,732.45147500,-98.68151250
49F,131.22702778,-101.95291667
RFG,928.29581667,-97.32597194
T76,433.14928667,-97.49613500
70T,833.09444444,-97.42722222
67R,226.42428333,-98.84608056
52F,933.04984472,-97.23223750
RBO,27.77813889,-97.69011111
RCK,130.63137639,-96.98948750
RKP,128.08622222,-97.04369444
ECU,329.94691958,-100.17385467
F46,132.93059444,-96.43548556
T48,332.86812222,-96.21914167
T54,129.52332944,-95.77975561
56F,132.82430556,-100.41283333
2TX,330.92057850,-97.54010500
SJT,931.35774833,-100.49630417
1T7,229.81175000,-98.42605556
8T8,829.51019444,-98.79841667
74R,229.28458333,-98.49830556
1T8,29.73936514,-98.45129444
T94,829.57018694,-98.46838917
5C1,729.72321903,-98.69455692
SKF,929.38423333,-98.58111667
SSF,29.33698139,-98.47104444
SAT,429.53395833,-98.46905694
78R,231.54043056,-94.17006667
T58,833.33178250,-97.23029389
6X8,633.34000000,-97.10305556
T87,733.34222222,-97.27000000
81R,231.23574528,-98.71769389
E70,29.60240625,-97.99056306
SEQ,29.56578583,-97.90833667
GNC,732.67533333,-102.65266667
60F,533.64851667,-99.26130556
2F1,135.23461111,-100.18530556
SWI,233.62413889,-96.58613889
GYI,433.71409028,-96.67403500
T69,228.03856686,-97.54250125
F49,233.48523272,-101.66167778
3TX,933.39285064,-97.35384722
T28,633.35444028,-97.43914722
84R,230.02820778,-97.16703917
SNK,232.69338889,-100.95047222
53T,929.21550278,-98.54962489
SOA,830.58569444,-100.64855556
11T,530.37330694,-100.19022361
E42,436.22100000,-101.19450000
88R,130.47378194,-98.12143611
T70,29.11842694,-100.47224119
F56,132.91047222,-99.73416667
63F,132.17358306,-101.82247222
SEP,432.21533333,-98.17766667
H70,636.34563889,-102.04925000
SLR,133.15983333,-95.62113889
ROAD,133.15805000,-95.59924167
X43,136.02920222,-101.82878222
2KL,430.59922222,-98.40922222
SWW,832.46736111,-100.46655556
2F4,133.18100000,-101.81938889
T74,730.57263889,-97.44319444
68F,731.66175000,-96.31050000
TPL,31.15190042,-97.40766294
TRL,432.70849444,-96.26709444
72F,133.18000417,-99.14976250
TOW,30.85561111,-98.45407778
I06,334.56682472,-101.78146111
TYR,332.35354722,-95.40297778
RND,29.52890639,-98.27803056
UVA,529.21133333,-99.74358333
10X,229.46148194,-100.11428917
9F1,631.62099583,-97.42945861
X16,933.47363067,-97.12243975
VHN,931.05783333,-104.78380556
E52,535.23071389,-102.39876806
F05,234.22566667,-99.28375000
VCT,428.85420556,-96.91873167
ACT,731.61219444,-97.23030556
PWG,731.48491667,-97.31652778
73F,731.62377639,-97.02249750
CNW,31.63780556,-97.07413889
F78,632.57291222,-97.87253389
WEA,532.74628669,-97.68245219
F06,434.84486564,-100.19519103
TXW,126.17870750,-97.97400639
94R,829.26439583,-96.00724583
ARM,29.25427778,-96.15438889
T59,235.45108333,-100.19991667
T29,833.63042639,-96.94097083
F14,633.94761047,-98.61614767
CWC,733.86061667,-98.49039861
SPS,633.98880000,-98.49190556
76F,132.68141667,-95.98413889
INK,831.77980556,-103.20169444
T90,929.81891389,-94.43106667
F51,432.93882611,-95.27886750
77F,31.94719419,-99.98585006
T96,133.39394978,-102.01000444
09R,330.77520056,-94.45853250
T85,129.31316667,-97.13841667
APY,526.96878611,-99.24890833
U52,138.23059500,-112.67540861
BDG,137.58333333,-109.48327778
66V,37.25500000,-109.63302778
BTF,740.86814914,-111.92749914
BMC,741.55430556,-112.06225000
BCE,937.70644694,-112.14579972
CDC,837.70097000,-113.09885083
UT9,40.23967131,-112.09102250
DTA,939.38283000,-112.50221167
U69,240.19363528,-110.38262389
DPG,240.19738194,-112.93505444
33U,940.91781250,-109.39066069
TF9,340.88965575,-109.16752833
1L7,637.74536111,-111.57016667
FOM,938.95813889,-112.36313889
U07,337.54582361,-110.71319917
U34,838.96168861,-110.22728778
U96,437.43530556,-110.56427778
HVE,638.41941667,-110.70291667
HCR,940.48180556,-111.42880556
1UT,41.17568000,-112.38038500
2UT,41.15937722,-112.33308000
69V,939.36122472,-110.91698056
1L8,837.14021536,-113.30607992
U13,338.24997833,-112.22548056
KNB,937.01051139,-112.53147778
38U,38.36291444,-111.59598667
LGU,41.79177056,-111.85164722
40U,340.98639444,-109.67852694
41U,839.33141667,-111.61261111
MLF,538.42663558,-113.01327400
CNY,38.75763083,-109.75346250
U64,137.93242972,-109.34122417
42U,941.14867556,-111.76714861
U14,939.73658333,-111.87005556
HIF,141.12394000,-111.97305639
OGD,341.19507036,-112.01219472
U55,537.84522222,-112.39194444
1L9,137.85961417,-112.81590611
PUC,939.61388889,-110.75161111
PVU,40.21916667,-111.72336111
RIF,338.73411111,-112.10158333
74V,140.27841389,-110.05137722
SGU,737.03637806,-113.51030278
44U,439.02912833,-111.83825833
SVR,740.61954667,-111.99288917
SLC,40.78839333,-111.97777333
SPK,340.14502778,-111.66769444
TVY,140.61255333,-112.35077750
VEL,40.43607778,-109.51142250
ENV,40.71872528,-114.02867361
VJI,936.68631361,-82.03478417
LLC,37.31682778,-77.86655000
BCB,437.20938639,-80.41209000
BKT,337.07473758,-77.95181217
VBW,38.36531472,-78.95896500
0V4,37.14172222,-79.01638889
7W4,437.96581944,-77.74590278
CHO,238.13964278,-78.45234417
CXE,636.78833556,-78.50155361
W63,836.59636667,-78.55972944
W81,137.18101222,-78.09847469
CJR,38.52547222,-77.85963889
NDY,38.33287778,-77.03701111
DAN,36.57247222,-79.33625000
PSK,137.13733639,-80.67847944
EMV,636.68685806,-77.48274889
FVX,637.35752778,-78.43780556
NFE,36.69203639,-76.13456403
W90,837.27172778,-79.33590000
APH,38.06889025,-77.31896100
DAA,138.71492278,-77.18089417
FAF,537.13260906,-76.60893567
FKN,436.70029639,-76.90213556
EZF,138.26689528,-77.44924028
RMN,238.39913472,-77.45660778
FRR,38.91751222,-78.25337333
HLX,436.76603861,-80.82356139
GVE,338.15598417,-78.16577972
LFI,837.08288889,-76.36054444
201,337.28737083,-77.27108833
HSP,637.95145278,-79.83388889
0VG,436.65408500,-83.21784667
W31,36.96040278,-78.18511111
LVL,736.77462917,-77.79378194
JYO,539.07797222,-77.55750000
LKU,38.00982472,-77.97012667
LUA,38.66671047,-78.50083503
W24,937.37792083,-79.12224528
LYH,37.32538889,-79.20122222
MKJ,536.89484889,-81.34994611
MTV,136.63075250,-80.01833833
MFV,37.64687889,-75.76104528
W91,37.10772222,-79.59247222
8W2,438.65598472,-78.70849583
PHF,137.13188889,-76.49297222
NGU,36.93746861,-76.28927806
ORF,436.89460417,-76.20122917
PVG,36.78076481,-76.45128036
CPK,36.66561750,-76.32065583
NHU,36.95565278,-76.30375694
OMH,838.24720278,-78.04562111
PTB,837.18430139,-77.50617444
NYG,438.50362450,-77.30503392
W96,437.50342944,-77.12655833
JFZ,937.06374639,-81.79826583
OFP,837.70893806,-77.43663778
FCI,237.40644444,-77.52483333
RIC,137.50518111,-77.31973861
RD,936.58541556,-79.89392861
ROA,937.32547222,-79.97541667
W75,37.60361472,-76.44645444
W78,36.70937242,-78.84833747
AVC,336.68827778,-78.05447222
SHD,438.26383333,-78.89644444
SFQ,136.68288844,-76.59962317
TGI,637.82586528,-75.99766250
XSA,537.85960917,-76.89411944
NTU,36.82274583,-76.03189472
AKQ,636.98721281,-77.00112886
WAL,537.94019444,-75.46638889
HWY,338.58628528,-77.71063083
W13,738.07693750,-78.94443750
9VG,237.45846944,-75.87881944
FYJ,537.52136111,-76.76275000
W94,37.31279428,-76.63821725
JGG,637.23917472,-76.71609611
OKV,639.14352778,-78.14444444
LNP,36.98763194,-82.52978444
STT,718.33730556,-64.97333333
STX,217.70153694,-64.80198250
MPV,544.20348917,-72.56209639
DDH,542.89133028,-73.24640389
BTV,444.47195500,-73.15327611
FSO,544.93892639,-73.09713472
5B1,544.78997222,-71.82641667
CDA,544.56911417,-72.01797889
6B0,543.98647194,-73.09555167
MVL,644.53435472,-72.61399194
EFK,544.88817556,-72.22863528
2B9,443.88372222,-72.25208333
RUT,543.52973028,-72.94962611
VT8,44.36030278,-73.22639444
VSF,543.34372222,-72.51727778
B06,144.19166667,-73.35869444
0B7,44.11738889,-72.82700000
4V8,42.92713556,-72.86565361
74S,448.49850694,-122.66246806
D69,746.07413333,-116.96487222
AWO,148.16075000,-122.15902778
S50,147.32762500,-122.22665500
4W0,747.39536889,-121.53647194
W52,845.82679639,-122.57685611
W58,445.76455556,-122.51508333
BLI,48.79269444,-122.53752778
PWT,847.49025000,-122.76480556
S97,448.10472861,-119.71991556
BVS,148.47052611,-122.42168944
WAY,348.52093972,-122.46516583
1W1,645.62782944,-122.40431139
8S2,147.51475000,-120.48466667
CLS,46.67702778,-122.98275000
S10,647.86601028,-119.94270167
1S9,548.31395819,-117.74342597
S93,247.19424275,-120.88403539
2W1,647.17758111,-120.85266083
S94,146.85870722,-117.41408111
00W,746.67275000,-117.44166667
S95,46.04693917,-118.41717778
63S,648.54416139,-117.88349000
3W5,148.52983833,-121.75824889
S16,747.14485972,-124.18925139
NRA,248.18333333,-122.63333333
1S2,848.25861250,-121.61020361
68S,247.65206028,-118.17377306
DEW,947.96705472,-117.42858667
ESW,747.25418389,-121.18553167
ORS,548.70833722,-122.91059528
2W3,46.87166667,-122.25722222
3W7,747.92205556,-119.08300000
ELN,347.03484550,-120.52885914
EPH,847.30807167,-119.51691361
PAE,747.90731806,-122.28209389
S18,247.93771833,-124.39592056
GRF,847.07921944,-122.58078333
FHR,448.52197222,-123.02436111
S20,445.83207389,-120.84527472
LLC,48.09302639,-122.01451500
21W,747.01313889,-121.53366667
HQM,446.97119444,-123.93655556
7W1,346.31491250,-124.00383806
S23,48.70843889,-117.41313056
W09,646.54972222,-118.53669583
KLS,846.11800000,-122.89836111
S36,147.33709667,-122.10353639
RD,946.79098806,-117.92133111
W10,48.01751225,-122.43772750
69S,348.99837944,-118.22259861
27W,747.81941361,-120.71989417
0S0,146.97684194,-118.58723111
S31,648.48391667,-122.93766667
38W,648.95589611,-122.45811833
8W3,47.80938583,-119.63692944
M94,846.68725111,-119.91972611
W12,48.64958417,-120.50204444
70S,547.78718667,-117.35818278
09S,748.84089528,-117.28398583
W16,147.87136361,-121.99524389
39P,46.55036083,-122.26662583
W20,347.14200417,-119.23788194
MWH,347.20858333,-119.31913889
OKH,48.25152778,-122.67366667
NUW,148.35184028,-122.65595917
W04,746.99921997,-124.14238250
43D,447.34758333,-118.67722222
S35,48.36191806,-119.56756000
OLM,446.96940444,-122.90254472
44T,546.99238889,-122.82783333
OMK,48.46441222,-119.51805139
0S7,548.95897222,-119.41197222
S70,446.79421750,-119.08010889
55S,646.60382722,-121.67816694
PSC,246.26494833,-119.11940000
1RL,148.97713889,-123.07922222
CLM,748.12019444,-123.49969444
NOW,48.14129264,-123.41395403
0S9,648.05380556,-122.81063889
S40,246.21336111,-119.79555556
PUW,346.74169139,-117.11161917
PLU,947.10392000,-122.28720028
UIL,247.93658028,-124.56261583
80T,547.21161111,-119.83983333
RNT,647.49313889,-122.21575000
R49,348.71820583,-118.65647139
RLD,246.30563944,-119.30418944
4S6,746.63755139,-121.12397889
33S,47.12345278,-118.38932778
INC,648.61232167,-123.13852000
8W9,346.83268278,-123.09141861
72S,447.23656783,-117.42137856
SEA,947.44988889,-122.31177778
BFI,447.52997222,-122.30194444
11S,748.26611639,-124.31396472
Z99,346.71495833,-120.32881667
W28,348.09792222,-123.18792083
SHN,147.23355556,-123.14755556
8W5,747.65643194,-122.73317917
S88,747.71093556,-121.33905639
S43,147.90486803,-122.10274361
2S9,246.69762056,-123.82338306
3B8,647.07038889,-122.37108333
GEG,547.61902778,-117.53522222
SFF,547.68294056,-117.32242611
SKA,147.61505556,-117.65580556
13W,248.25694444,-122.43619444
16W,746.58394444,-118.00358333
6S9,748.34577778,-120.72080556
1S5,946.32707222,-119.97036222
TCM,147.13767778,-122.47647500
TIW,47.26794444,-122.57811111
73S,347.23553389,-117.04374972
TDO,646.47716917,-122.80647583
W01,248.72486833,-119.46563472
RD,48.74583333,-119.31861111
2S0,148.35058528,-120.09395083
VUO,945.62045250,-122.65648833
W56,45.68728000,-122.52185306
2S1,47.45858861,-122.47697194
ALW,46.09254167,-118.28408250
2S4,446.96581522,-119.06633172
2S5,47.65600444,-120.05646278
EAT,47.39880556,-120.20683333
14S,146.89695083,-124.10074528
2S8,947.75338889,-118.74391667
5W1,147.41848333,-119.10908333
S52,748.42494833,-120.14588556
W27,745.89918250,-122.73751042
YKM,946.56816722,-120.54406250
RD,146.84704556,-122.52206361
54W,742.71738683,-89.42418386
AHH,245.28114778,-92.37539139
AIG,645.15394969,-89.11061675
ATW,744.25809306,-88.51907222
ASX,46.54852778,-90.91897222
DLL,843.52202556,-89.77123806
9Y7,45.40814042,-91.83262625
ROAD,545.58163139,-87.84539639
44C,842.49777778,-88.96761111
BCK,944.25073861,-90.85528028
OVS,643.16080667,-90.67397722
BDJ,146.13686569,-89.64761083
3T3,445.04395325,-92.02132817
C37,542.59549958,-89.38129833
02C,343.08964136,-88.17944525
BUU,342.69071711,-88.30468253
3CU,46.19493306,-91.24845306
VOK,543.93923972,-90.25316167
49C,242.52776778,-88.15609597
C74,742.70427083,-90.96610694
Y23,645.30648756,-91.63682303
11Y,944.06380006,-88.19195911
CLI,44.61316667,-88.73088889
23W,546.86621781,-91.08360150
Y55,845.52264833,-88.92843731
3D1,345.21464086,-88.07329817
UBE,445.50609967,-91.98080211
C59,742.63412611,-88.60112917
LLC,444.35554694,-88.05843444
5G4,846.34870492,-91.49652192
EGV,245.93233333,-89.26827778
57C,842.79716139,-88.37261722
EAU,144.86580556,-91.48425000
58C,342.87240278,-89.07556389
60C,543.70617067,-90.25779739
3D2,445.13542389,-87.18794250
FLD,343.77117417,-88.48841797
61C,142.96320722,-88.81762611
62C,842.81138886,-88.09408933
63C,143.96058808,-89.78864444
GTG,545.79837786,-92.66433092
INC,44.50832694,-87.86065306
GRB,44.48463361,-88.12971333
HXF,543.35004722,-88.39024083
HYR,446.02526694,-91.44426139
68C,544.50477703,-89.02580083
Y77,846.57714167,-91.45618611
JVL,842.62025278,-89.04156694
UNU,243.42647222,-88.70386111
ENW,142.59606333,-87.92732361
LSE,643.87926567,-91.25663361
RCX,745.49658564,-91.00018744
C02,842.61468306,-88.38998667
73C,342.78252778,-90.68108333
LNL,746.15411750,-89.21196500
4R5,546.78866667,-90.75872222
LNR,43.21186111,-90.17983333
DR,144.60971806,-87.65287083
87Y,243.10470428,-89.18542814
MSN,43.13987914,-89.33750447
D25,246.12022706,-89.88219997
MTW,244.12877778,-87.68058333
MFI,144.63689222,-90.18931750
MDZ,245.10131847,-90.30017442
LUM,944.89234417,-91.86779056
RRL,445.19891667,-89.71285194
C29,143.11441181,-89.53213681
MWC,543.11038000,-88.03441833
MKE,542.94693194,-87.89706444
MRJ,142.88688000,-90.23666583
ARV,145.92791667,-89.73094444
EFT,742.61490069,-89.59040339
CWA,744.77778333,-89.66591111
DAF,144.03344444,-90.08511111
79C,444.15944583,-88.56180392
VIQ,944.55811111,-90.51225000
8D1,543.94410458,-88.11484169
82C,743.83876672,-90.13773356
RNH,545.14779306,-92.53918000
OCQ,744.87405556,-87.90977000
OEO,45.30938833,-92.68990917
ROAD,545.26385361,-92.62159194
OSH,43.98437083,-88.55704250
