airport,runway,lat,lon,reciprocal,reciprocal_lat,reciprocal_lon
4U9,14,44.74473556,-112.72446864,32,44.72677981,-112.71491108
4U9,32,44.72677981,-112.71491108,14,44.74473556,-112.72446864
5U0,09,47.32095958,-109.94705825,27,47.32078378,-109.93677783
5U0,27,47.32078378,-109.93677783,09,47.32095958,-109.94705825
DLN,04,45.24883006,-112.55844992,22,45.25515636,-112.54772300
DLN,22,45.25515636,-112.54772300,04,45.24883006,-112.55844992
DLN,17,45.26613211,-112.55249444,35,45.24831525,-112.55187533
DLN,35,45.24831525,-112.55187533,17,45.26613211,-112.55249444
5U1,16,47.85149628,-111.69835444,34,47.84291422,-111.69822089
5U1,34,47.84291422,-111.69822089,16,47.85149628,-111.69835444
97M,13,45.88038119,-104.54251497,31,45.87258944,-104.53262767
97M,31,45.87258944,-104.53262767,13,45.88038119,-104.54251497
EKS,16,45.28612547,-111.64978811,34,45.26532375,-111.64804328
EKS,34,45.26532375,-111.64804328,16,45.28612547,-111.64978811
EKS,17,45.31888889,-111.76138889,35,45.31312967,-111.76138900
EKS,35,45.31312967,-111.76138900,17,45.31888889,-111.76138889
88M,01,48.96301458,-115.08243189,19,48.97381253,-115.07638044
88M,19,48.97381253,-115.07638044,01,48.96301458,-115.08243189
5U5,07,47.63484053,-111.98346703,25,47.63473481,-111.97728225
5U5,25,47.63473481,-111.97728225,07,47.63484053,-111.98346703
5U5,18,47.63824450,-111.97852939,36,47.62863267,-111.98448225
5U5,36,47.62863267,-111.98448225,18,47.63824450,-111.97852939
5U6,08,47.86284008,-104.07749861,26,47.86220683,-104.06531100
5U6,26,47.86220683,-104.06531100,08,47.86284008,-104.07749861
1S3,09,46.27189283,-106.63332725,27,46.27040869,-106.61447694
1S3,27,46.27040869,-106.61447694,09,46.27189283,-106.63332725
79S,05,47.84231389,-110.64418889,23,47.84790556,-110.62877778
79S,23,47.84790556,-110.62877778,05,47.84231389,-110.64418889
79S,14,47.84391389,-110.63945556,32,47.83981111,-110.63617222
79S,32,47.83981111,-110.63617222,14,47.84391389,-110.63945556
37S,05,48.00337461,-106.48294603,23,48.00631989,-106.47282489
37S,23,48.00631989,-106.47282489,05,48.00337461,-106.48294603
5U7,07,45.40283611,-107.78112500,25,45.40284553,-107.78034650
5U7,25,45.40284553,-107.78034650,07,45.40283611,-107.78112500
5U8,08,47.59644356,-110.27178897,26,47.59646608,-110.26003769
5U8,26,47.59646608,-110.26003769,08,47.59644356,-110.27178897
GGW,08,48.21281772,-106.62471606,26,48.21284464,-106.60421164
GGW,26,48.21284464,-106.60421164,08,48.21281772,-106.62471606
GGW,12,48.21683122,-106.62251844,30,48.20732350,-106.60774200
GGW,30,48.20732350,-106.60774200,12,48.21683122,-106.62251844
GDV,02,47.13727717,-104.81374436,20,47.14390275,-104.80659189
GDV,20,47.14390275,-104.80659189,02,47.13727717,-104.81374436
GDV,12,47.14339469,-104.81353839,30,47.13207475,-104.79772750
GDV,30,47.13207475,-104.79772750,12,47.14339469,-104.81353839
GTF,03,47.46934306,-111.38382953,21,47.48969275,-111.35379542
GTF,21,47.48969275,-111.35379542,03,47.46934306,-111.38382953
GTF,17,47.49540769,-111.37283028,35,47.49477728,-111.37283058
GTF,35,47.49477728,-111.37283058,17,47.49540769,-111.37283028
HRF,17,46.26429347,-114.12370900,35,46.25003828,-114.12397722
HRF,35,46.25003828,-114.12397722,17,46.26429347,-114.12370900
00U,08,45.74439247,-107.66924683,26,45.74440956,-107.65166075
00U,26,45.74440956,-107.65166075,08,45.74439247,-107.66924683
48S,11,48.57121111,-108.78307778,29,48.56480556,-108.76916944
48S,29,48.56480556,-108.76916944,11,48.57121111,-108.78307778
48S,15,48.56523056,-108.77068889,33,48.56012222,-108.76856944
48S,33,48.56012222,-108.76856944,15,48.56523056,-108.77068889
HWQ,09,46.44947836,-109.86100261,27,46.44774653,-109.84453408
HWQ,27,46.44774653,-109.84453408,09,46.44947836,-109.86100261
HVR,03,48.53791528,-109.76817972,21,48.54507917,-109.75737444
HVR,21,48.54507917,-109.75737444,03,48.53791528,-109.76817972
HVR,08,48.54404750,-109.77277528,26,48.54403472,-109.75129000
HVR,26,48.54403472,-109.75129000,08,48.54404750,-109.77277528
HLN,05,46.60559681,-111.99744442,23,46.61072594,-111.98053722
HLN,23,46.61072594,-111.98053722,05,46.60559681,-111.99744442
HLN,09,46.60841350,-111.99768803,27,46.60298889,-111.96276528
HLN,27,46.60298889,-111.96276528,09,46.60841350,-111.99768803
HLN,10,46.60625356,-111.99189825,28,46.60529439,-111.98575228
HLN,28,46.60529439,-111.98575228,10,46.60625356,-111.99189825
HLN,17,46.61217236,-111.98077233,35,46.60397961,-111.98063600
HLN,35,46.60397961,-111.98063600,17,46.61217236,-111.98077233
6U5,07,48.38799722,-107.08774722,25,48.38728889,-107.07875556
6U5,25,48.38728889,-107.07875556,07,48.38799722,-107.08774722
6U5,10,48.39054722,-107.08600833,28,48.38730833,-107.07856667
6U5,28,48.38730833,-107.07856667,10,48.39054722,-107.08600833
6U5,16,48.39013056,-107.08447500,34,48.38475833,-107.08439444
6U5,34,48.38475833,-107.08439444,16,48.39013056,-107.08447500
6U6,07,48.85899592,-108.66619256,25,48.85899608,-108.65314619
6U6,25,48.85899608,-108.65314619,07,48.85899592,-108.66619256
6U6,16,48.86434719,-108.66587781,34,48.86181539,-108.66250194
6U6,34,48.86181539,-108.66250194,16,48.86434719,-108.66587781
6U7,07,46.29352917,-107.19934481,25,46.29342892,-107.18723803
6U7,25,46.29342892,-107.18723803,07,46.29352917,-107.19934481
JDN,11,47.33126828,-106.96052428,29,47.32622839,-106.94485122
JDN,29,47.32622839,-106.94485122,11,47.33126828,-106.96052428
GPI,02,48.29880003,-114.26765289,20,48.31906294,-114.24651514
GPI,20,48.31906294,-114.24651514,02,48.29880003,-114.26765289
GPI,12,48.31795322,-114.25816675,30,48.31100150,-114.24819867
GPI,30,48.31100150,-114.24819867,12,48.31795322,-114.25816675
6S8,04,45.70162539,-108.76396933,22,45.71073672,-108.74832478
6S8,22,45.71073672,-108.74832478,04,45.70162539,-108.76396933
6S8,09,45.70432972,-108.76690611,27,45.70394861,-108.76263361
6S8,27,45.70394861,-108.76263361,09,45.70432972,-108.76690611
6S8,14,45.70746897,-108.77003456,32,45.70017539,-108.76459350
6S8,32,45.70017539,-108.76459350,14,45.70746897,-108.77003456
80S,07,46.30725558,-108.96166356,25,46.30727997,-108.94796981
80S,25,46.30727997,-108.94796981,07,46.30725558,-108.96166356
LWT,03,47.04037544,-109.48093908,21,47.05247869,-109.46712914
LWT,21,47.05247869,-109.46712914,03,47.04037544,-109.48093908
LWT,08,47.05300250,-109.46955647,26,47.05299736,-109.44509100
LWT,26,47.05299736,-109.44509100,08,47.05300250,-109.46955647
LWT,13,47.05182203,-109.47589978,31,47.04321433,-109.46531808
LWT,31,47.04321433,-109.46531808,13,47.05182203,-109.47589978
S59,15,48.29047386,-115.49284669,33,48.27721283,-115.48761714
S59,33,48.27721283,-115.48761714,15,48.29047386,-115.49284669
S69,04,46.95142297,-112.65722317,22,46.95798139,-112.64320983
S69,22,46.95798139,-112.64320983,04,46.95142297,-112.65722317
LVM,04,45.69332206,-110.45507578,22,45.70236772,-110.43688167
LVM,22,45.70236772,-110.43688167,04,45.69332206,-110.45507578
LVM,08,45.70152511,-110.45634825,26,45.70100275,-110.44164675
LVM,26,45.70100275,-110.44164675,08,45.70152511,-110.45634825
LVM,13,45.70331517,-110.45390336,31,45.69706067,-110.44807861
LVM,31,45.69706067,-110.44807861,13,45.70331517,-110.45390336
M75,08,48.36686819,-107.92859919,26,48.36701353,-107.91009108
M75,26,48.36701353,-107.91009108,08,48.36686819,-107.92859919
0S1,17,47.85311408,-113.41890481,35,47.84561625,-113.41593394
0S1,35,47.84561625,-113.41593394,17,47.85311408,-113.41890481
MLS,04,46.41953500,-105.90066850,22,46.42927914,-105.88267964
MLS,22,46.42927914,-105.88267964,04,46.41953500,-105.90066850
MLS,13,46.43486750,-105.89259006,31,46.42398572,-105.87679106
MLS,31,46.42398572,-105.87679106,13,46.43486750,-105.89259006
MSO,08,46.91601219,-114.09661361,26,46.91615803,-114.07816353
MSO,26,46.91615803,-114.07816353,08,46.91601219,-114.09661361
MSO,12,46.92484442,-114.10655939,30,46.90794244,-114.07764014
MSO,30,46.90794244,-114.07764014,12,46.92484442,-114.10655939
U05,16,46.32228583,-113.30515492,34,46.31242033,-113.30514628
U05,34,46.31242033,-113.30514628,16,46.32228583,-113.30515492
S34,13,47.47858003,-114.91286469,31,47.46853108,-114.90129892
S34,31,47.46853108,-114.90129892,13,47.47858003,-114.91286469
PWD,08,48.79274886,-104.52953972,26,48.79268828,-104.51730064
PWD,26,48.79268828,-104.51730064,08,48.79274886,-104.52953972
PWD,12,48.79243344,-104.52997675,30,48.78526297,-104.51798264
PWD,30,48.78526297,-104.51798264,12,48.79243344,-104.52997675
8S1,18,47.70089453,-114.18257786,36,47.68999500,-114.18799228
8S1,36,47.68999500,-114.18799228,18,47.70089453,-114.18257786
PO1,02,48.13310308,-105.16145858,20,48.13999583,-105.15460864
PO1,20,48.13999583,-105.15460864,02,48.13310308,-105.16145858
PO1,09,48.13446194,-105.17367508,27,48.13144669,-105.15621981
PO1,27,48.13144669,-105.15621981,09,48.13446194,-105.17367508
RED,16,45.19031111,-109.25807500,34,45.17935556,-109.25734444
RED,34,45.17935556,-109.25734444,16,45.19031111,-109.25807500
7U8,14,47.62964719,-105.08221778,32,47.62317917,-105.07697231
7U8,32,47.62317917,-105.07697231,14,47.62964719,-105.08221778
7S0,16,47.57375106,-114.10107728,34,47.56060022,-114.10106592
7S0,34,47.56060022,-114.10106592,16,47.57375106,-114.10107728
RPX,07,46.47360161,-108.55136161,25,46.47656947,-108.53159086
RPX,25,46.47656947,-108.53159086,07,46.47360161,-108.55136161
RPX,16,46.47811506,-108.54841658,34,46.47152608,-108.54634092
RPX,34,46.47152608,-108.54634092,16,46.47811506,-108.54841658
8U0,07,46.29027200,-109.25448067,25,46.29064639,-109.24088094
8U0,25,46.29064639,-109.24088094,07,46.29027200,-109.25448067
52S,08,47.32617883,-114.08580689,26,47.32380850,-114.07587447
52S,26,47.32380850,-114.07587447,08,47.32617883,-114.08580689
8U1,10,47.10565775,-107.50719792,28,47.10262753,-107.49864092
8U1,28,47.10262753,-107.49864092,10,47.10565775,-107.50719792
8U2,07,48.07940642,-113.25154147,25,48.07984156,-113.23846400
8U2,25,48.07984156,-113.23846400,07,48.07940642,-113.25154147
9S2,12,48.81155514,-105.44548039,30,48.80390914,-105.43347406
9S2,30,48.80390914,-105.43347406,12,48.81155514,-105.44548039
8U3,07,48.99954914,-105.40718936,25,48.99952561,-105.39331472
8U3,25,48.99952561,-105.39331472,07,48.99954914,-105.40718936
23S,16,47.18821117,-113.44521719,34,47.17566494,-113.44521719
23S,34,47.17566494,-113.44521719,16,47.18821117,-113.44521719
23S,17,47.41608853,-113.62235697,35,47.41334700,-113.62236000
23S,35,47.41334700,-113.62236000,17,47.41608853,-113.62235697
SBX,05,48.53835236,-111.88142700,23,48.54415503,-111.86271272
SBX,23,48.54415503,-111.86271272,05,48.53835236,-111.88142700
SBX,11,48.54310061,-111.87609061,29,48.53673003,-111.86420347
SBX,29,48.53673003,-111.86420347,11,48.54310061,-111.87609061
SDY,01,47.69763389,-104.20110158,19,47.71195028,-104.19177989
SDY,19,47.71195028,-104.19177989,01,47.69763389,-104.20110158
SDY,11,47.71228917,-104.19432528,29,47.70727967,-104.17976556
SDY,29,47.70727967,-104.17976556,11,47.71228917,-104.19432528
8U4,14,47.96666892,-113.56166428,32,47.95667622,-113.55726983
8U4,32,47.95667622,-113.55726983,14,47.96666892,-113.56166428
S64,07,47.14439442,-110.23181769,25,47.14435531,-110.22538972
S64,25,47.14435531,-110.22538972,07,47.14439442,-110.23181769
S64,12,47.15126725,-110.23734344,30,47.14435381,-110.22384722
S64,30,47.14435381,-110.22384722,12,47.15126725,-110.23734344
32S,12,46.52867478,-114.05830164,30,46.52152242,-114.04728042
32S,30,46.52152242,-114.04728042,12,46.52867478,-114.05830164
7S8,07,48.99861689,-111.98426222,25,48.99850692,-111.97218058
7S8,25,48.99850692,-111.97218058,07,48.99861689,-111.98426222
8U6,08,46.77722222,-105.32169444,26,46.77705556,-105.30452778
8U6,26,46.77705556,-105.30452778,08,46.77722222,-105.32169444
THM,08,47.57344969,-115.28916200,26,47.57354514,-115.27214997
THM,26,47.57354514,-115.27214997,08,47.57344969,-115.28916200
9S5,03,45.87275483,-111.57585778,21,45.88347139,-111.56300586
9S5,21,45.88347139,-111.56300586,03,45.87275483,-111.57585778
8U8,17,46.33671028,-111.48287111,35,46.32575139,-111.48229111
8U8,35,46.32575139,-111.48229111,17,46.33671028,-111.48287111
8U9,18,46.37346944,-111.28530278,36,46.36797222,-111.28555556
8U9,36,46.36797222,-111.28555556,18,46.37346944,-111.28530278
9U0,07,48.84960000,-108.40955833,25,48.85085556,-108.39466667
9U0,25,48.85085556,-108.39466667,07,48.84960000,-108.40955833
9U0,10,48.85186111,-108.41047778,28,48.84908333,-108.40241667
9U0,28,48.84908333,-108.40241667,10,48.85186111,-108.41047778
RVF,07,45.53280347,-112.31243367,25,45.53362478,-112.30131797
RVF,25,45.53362478,-112.30131797,07,45.53280347,-112.31243367
RVF,17,45.54466800,-112.29957511,35,45.52823192,-112.30056994
RVF,35,45.52823192,-112.30056994,17,45.54466800,-112.29957511
7S7,07,48.30023225,-112.25643889,25,48.29995703,-112.24380942
7S7,25,48.29995703,-112.24380942,07,48.30023225,-112.25643889
7S7,10,48.30194164,-112.25617025,28,48.29851075,-112.24903631
7S7,28,48.29851075,-112.24903631,10,48.30194164,-112.25617025
WYS,01,44.67805853,-111.12479167,19,44.69871389,-111.11050794
WYS,19,44.69871389,-111.11050794,01,44.67805853,-111.12479167
58S,08,48.30748300,-114.38477900,26,48.30745500,-114.37684200
58S,26,48.30745500,-114.37684200,08,48.30748300,-114.38477900
7S6,01,46.48702678,-110.91707664,19,46.50248789,-110.90785222
7S6,19,46.50248789,-110.90785222,01,46.48702678,-110.91707664
7S6,13,46.50052869,-110.91439081,31,46.49397028,-110.90721572
7S6,31,46.49397028,-110.90721572,13,46.50052869,-110.91439081
7S6,09,46.54472222,-111.07527778,27,46.54361111,-111.06472222
7S6,27,46.54361111,-111.06472222,09,46.54472222,-111.07527778
9U1,01,46.04531111,-110.68548611,19,46.05378056,-110.68442222
9U1,19,46.05378056,-110.68442222,01,46.04531111,-110.68548611
WH0,08,47.55538056,-109.39561944,26,47.55539722,-109.37780000
WH0,26,47.55539722,-109.37780000,08,47.55538056,-109.39561944
02T,02,45.76575397,-112.98551658,20,45.77431361,-112.97539767
02T,20,45.77431361,-112.97539767,02,45.76575397,-112.98551658
OLF,11,48.09799392,-105.58407506,29,48.09102025,-105.56603344
OLF,29,48.09102025,-105.56603344,11,48.09799392,-105.58407506
ASJ,01,36.29134647,-77.17064600,19,36.30370639,-77.17105978
ASJ,19,36.30370639,-77.17105978,01,36.29134647,-77.17064600
VUJ,04L,35.41501103,-80.15415186,22R,35.42267164,-80.14705094
VUJ,22R,35.42267164,-80.14705094,04L,35.41501103,-80.15415186
VUJ,04R,35.40930944,-80.15648939,22L,35.42134400,-80.14533331
VUJ,22L,35.42134400,-80.14533331,04R,35.40930944,-80.15648939
RHP,08,35.19280617,-83.87175967,26,35.19299556,-83.87107806
RHP,26,35.19299556,-83.87107806,08,35.19280617,-83.87175967
HBI,03,35.64749686,-79.89813589,21,35.66155325,-79.89133783
HBI,21,35.66155325,-79.89133783,03,35.64749686,-79.89813589
AVL,17,35.44642897,-82.54667986,35,35.42579675,-82.53741639
AVL,35,35.42579675,-82.53741639,17,35.44642897,-82.54667986
AVL,17,35.64830200,-82.66915800,35,35.64667900,-82.66876200
AVL,35,35.64667900,-82.66876200,17,35.64830200,-82.66915800
MRH,03,34.72746339,-76.66190800,21,34.72960964,-76.66068075
MRH,21,34.72960964,-76.66068075,03,34.72746339,-76.66190800
MRH,08,34.73312642,-76.66906403,26,34.73826978,-76.65361986
MRH,26,34.73826978,-76.65361986,08,34.73312642,-76.66906403
MRH,14,34.73619064,-76.66551928,32,34.72875583,-76.65570900
MRH,32,34.72875583,-76.65570900,14,34.73619064,-76.66551928
3W6,02,34.53915114,-78.77968839,20,34.54656622,-78.77663867
3W6,20,34.54656622,-78.77663867,02,34.53915114,-78.77968839
BUY,06,36.04432489,-79.48155836,24,36.05512992,-79.46445667
BUY,24,36.05512992,-79.46445667,06,36.04432489,-79.48155836
HFF,04,35.03430361,-79.50630306,22,35.04551389,-79.49666778
HFF,22,35.04551389,-79.49666778,04,35.03430361,-79.50630306
HFF,12,35.03350278,-79.50535000,30,35.02915361,-79.49023222
HFF,30,35.02915361,-79.49023222,12,35.03350278,-79.50535000
HFF,16,35.04460833,-79.49641944,34,35.04388056,-79.49614444
HFF,34,35.04388056,-79.49614444,16,35.04460833,-79.49641944
CLT,18L,35.22473386,-80.93615731,36R,35.20095667,-80.93411753
CLT,36R,35.20095667,-80.93411753,18L,35.22473386,-80.93615731
CLT,18R,35.22528292,-80.96741889,36L,35.20061944,-80.96529675
CLT,36L,35.20061944,-80.96529675,18R,35.22528292,-80.96741889
NKT,05L,34.90211225,-76.88270389,23R,34.90391292,-76.88047983
NKT,23R,34.90391292,-76.88047983,05L,34.90211225,-76.88270389
NKT,05R,34.88802750,-76.89772356,23L,34.90379483,-76.87824572
NKT,23L,34.90379483,-76.87824572,05R,34.88802750,-76.89772356
NKT,14L,34.91967942,-76.89998781,32R,34.90208097,-76.87900381
NKT,32R,34.90208097,-76.87900381,14L,34.91967942,-76.89998781
NKT,14R,34.90304106,-76.88249144,32L,34.90138656,-76.88050244
NKT,32L,34.90138656,-76.88050244,14R,34.90304106,-76.88249144
CTZ,06,34.97060414,-78.37212314,24,34.97926583,-78.35913625
CTZ,24,34.97926583,-78.35913625,06,34.97060414,-78.37212314
JQF,02,35.37777250,-80.71138628,20,35.39776778,-80.70687831
JQF,20,35.39776778,-80.70687831,02,35.37777250,-80.71138628
ONX,05,36.39375136,-76.02078700,23,36.40613089,-76.01006283
ONX,23,36.40613089,-76.01006283,05,36.39375136,-76.02078700
EDE,01,36.02034819,-76.56975189,19,36.03683156,-76.56978300
EDE,19,36.03683156,-76.56978300,01,36.02034819,-76.56975189
ECG,01,36.25381600,-76.17905683,19,536.25463617,-76.17901158
ECG,19,536.25463617,-76.17901158,01,36.25381600,-76.17905683
ECG,10,36.26134297,-76.18419297,28,36.26050753,-76.15972922
ECG,28,36.26050753,-76.15972922,10,36.26134297,-76.18419297
EYF,15,34.60739092,-78.58414464,33,34.59624008,-78.57440889
EYF,33,34.59624008,-78.57440889,15,34.60739092,-78.58414464
ZEF,07,36.27782053,-80.79228936,25,36.28220314,-80.77984286
ZEF,25,36.28220314,-80.77984286,07,36.27782053,-80.79228936
7W6,11,35.56331422,-75.96443167,29,35.56090439,-75.94787575
7W6,29,35.56090439,-75.94787575,11,35.56331422,-75.96443167
HRJ,05,35.37488517,-78.73762622,23,35.38542461,-78.72684625
HRJ,23,35.38542461,-78.72684625,05,35.37488517,-78.73762622
FAY,04,34.98434536,-78.88700875,22,334.98575028,-78.88597611
FAY,22,334.98575028,-78.88597611,04,34.98434536,-78.88700875
FAY,10,34.98782247,-78.88817017,28,34.98755514,-78.87214436
FAY,28,34.98755514,-78.87214436,10,34.98782247,-78.88817017
POB,05,35.16316667,-79.02280278,23,35.17861111,-79.00618889
POB,23,35.17861111,-79.00618889,05,35.16316667,-79.02280278
FBG,10,35.13169444,-78.94221667,28,35.13249722,-78.92847500
FBG,28,35.13249722,-78.92847500,10,35.13169444,-78.94221667
1A5,07,35.21980289,-83.42778683,25,35.22482444,-83.41220206
1A5,25,35.22482444,-83.41220206,07,35.21980289,-83.42778683
AKH,03,35.19806661,-81.15286917,21,35.20717967,-81.14688214
AKH,21,35.20717967,-81.14688214,03,35.19806661,-81.15286917
GWW,05,35.45466178,-77.97070783,23,35.46644872,-77.95914622
GWW,23,35.46644872,-77.95914622,05,35.45466178,-77.97070783
GWW,01,35.45663283,-80.37227300,19,35.46137183,-80.37136700
GWW,19,35.46137183,-80.37136700,01,35.45663283,-80.37227300
GSB,08,35.33469106,-77.97945903,26,35.34407975,-77.94173053
GSB,26,35.34407975,-77.94173053,08,35.33469106,-77.97945903
3A4,17,35.94599808,-79.68691542,35,35.93789856,-79.68410325
3A4,35,35.93789856,-79.68410325,17,35.94599808,-79.68691542
GSO,05L,36.09925581,-79.95904589,23R,36.11643347,-79.93713536
GSO,23R,36.11643347,-79.93713536,05L,36.09925581,-79.95904589
GSO,14,36.09948000,-79.95244542,32,36.08705528,-79.93721758
GSO,32,36.08705528,-79.93721758,14,36.09948000,-79.95244542
PGV,02,35.62586742,-77.38580064,20,35.62660411,-77.38568078
PGV,20,35.62660411,-77.38568078,02,35.62586742,-77.38580064
PGV,08,35.63306703,-77.39161992,26,35.63849019,-77.37617175
PGV,26,35.63849019,-77.37617175,08,35.63306703,-77.39161992
IXA,02,36.32232681,-77.63665525,20,36.33725644,-77.63380611
IXA,20,36.33725644,-77.63380611,02,36.32232681,-77.63665525
